"[75, 20, 57, 39, 77, 80, 92, 44, 0, 85, 70, 17, 3, 29, 5, 1, 31, 0, 11, 14, 91, 26, 97, 36, 82, 72, 0, 96, 42, 24, 63, 15, 61, 0, 54, 71, 65, 0, 23, 76, 30, 66, 62, 43, 46, 0, 95, 60, 34, 12, 58, 67, 94, 73, 0, 81, 19, 79, 2, 47, 4, 0, 6, 41, 16, 38, 51, 21, 86, 0, 50, 28, 53, 83, 56, 0, 98, 59, 68, 33, 10, 99, 0, 78, 37, 52, 74, 9, 0, 88, 84, 64, 27, 7, 0, 18, 45, 89, 49, 48, 87, 8, 0, 90, 13, 22, 100, 0, 55, 93, 69, 32, 35, 25, 0, 40, 0, 0, 0, 0, 0, 0, 0]"
"[59, 76, 49, 21, 18, 45, 46, 0, 71, 87, 39, 81, 22, 25, 0, 9, 20, 94, 30, 5, 56, 79, 14, 0, 95, 50, 74, 78, 68, 61, 67, 54, 32, 0, 69, 31, 63, 47, 15, 8, 51, 0, 88, 77, 19, 92, 84, 86, 0, 89, 91, 85, 65, 34, 64, 0, 36, 70, 96, 0, 82, 55, 23, 43, 24, 0, 98, 27, 90, 93, 7, 48, 0, 73, 62, 12, 2, 10, 38, 37, 72, 0, 29, 42, 4, 13, 58, 0, 75, 44, 80, 97, 100, 6, 0, 66, 41, 40, 11, 60, 53, 0, 52, 26, 16, 0, 83, 35, 3, 1, 33, 0, 17, 99, 28, 0, 57, 0, 0, 0, 0, 0, 0]"
"[77, 62, 14, 86, 66, 43, 88, 0, 6, 49, 58, 32, 20, 24, 56, 0, 40, 15, 70, 10, 92, 30, 13, 59, 65, 0, 85, 23, 29, 81, 89, 72, 0, 1, 74, 87, 55, 69, 61, 95, 99, 0, 57, 2, 22, 68, 73, 75, 0, 76, 37, 98, 96, 82, 4, 47, 0, 79, 36, 100, 33, 94, 28, 19, 71, 0, 52, 39, 83, 25, 0, 9, 80, 5, 44, 53, 64, 42, 0, 27, 50, 51, 34, 17, 38, 0, 12, 91, 11, 31, 90, 0, 97, 84, 78, 45, 0, 3, 60, 46, 21, 0, 35, 67, 16, 41, 48, 0, 93, 63, 8, 0, 18, 26, 7, 0, 54, 0, 0, 0, 0, 0, 0]"
"[48, 89, 69, 32, 95, 33, 15, 17, 0, 68, 82, 44, 81, 77, 5, 20, 14, 0, 30, 21, 19, 8, 49, 70, 0, 78, 91, 99, 96, 80, 64, 31, 0, 36, 10, 38, 100, 84, 57, 29, 45, 0, 41, 55, 60, 76, 34, 0, 58, 83, 46, 37, 2, 93, 40, 63, 0, 54, 27, 39, 35, 52, 61, 1, 0, 86, 72, 85, 88, 50, 0, 94, 53, 92, 42, 26, 90, 98, 0, 62, 12, 56, 22, 0, 51, 97, 74, 65, 59, 23, 0, 9, 75, 24, 0, 67, 66, 7, 11, 0, 87, 13, 43, 4, 71, 47, 3, 0, 28, 73, 18, 0, 6, 25, 16, 0, 79, 0, 0, 0, 0, 0, 0]"
"[11, 28, 39, 62, 32, 68, 0, 86, 78, 95, 42, 26, 12, 0, 13, 93, 84, 77, 97, 98, 1, 52, 72, 0, 37, 44, 87, 55, 2, 0, 61, 60, 29, 53, 99, 0, 96, 19, 36, 83, 65, 20, 25, 33, 0, 73, 45, 58, 71, 17, 27, 0, 59, 46, 54, 75, 100, 9, 38, 0, 81, 74, 57, 43, 30, 56, 0, 8, 47, 15, 66, 94, 67, 80, 63, 35, 0, 22, 5, 85, 79, 24, 0, 16, 90, 14, 18, 51, 88, 0, 3, 34, 7, 92, 91, 0, 69, 23, 89, 40, 49, 0, 70, 82, 50, 6, 0, 10, 4, 76, 41, 0, 48, 64, 21, 0, 31, 0, 0, 0, 0, 0, 0]"
"[48, 52, 4, 10, 85, 3, 50, 0, 73, 59, 60, 44, 23, 40, 0, 45, 99, 68, 6, 2, 19, 56, 35, 0, 77, 15, 65, 67, 13, 70, 94, 64, 0, 81, 69, 86, 55, 51, 7, 75, 0, 93, 89, 28, 92, 20, 100, 0, 41, 57, 33, 25, 49, 97, 0, 26, 63, 47, 66, 0, 34, 21, 54, 71, 98, 0, 90, 8, 38, 27, 17, 91, 74, 72, 0, 82, 78, 39, 1, 11, 16, 0, 53, 96, 29, 32, 46, 5, 0, 31, 62, 24, 37, 87, 80, 0, 58, 88, 18, 36, 43, 0, 9, 84, 79, 83, 0, 76, 22, 95, 12, 30, 0, 42, 61, 0, 14, 0, 0, 0, 0, 0, 0]"
"[9, 53, 63, 23, 57, 15, 83, 92, 65, 72, 0, 99, 22, 55, 46, 42, 50, 8, 0, 27, 5, 56, 78, 60, 6, 0, 30, 76, 34, 73, 20, 25, 0, 44, 88, 32, 64, 84, 3, 58, 17, 0, 61, 85, 100, 11, 14, 26, 41, 0, 38, 35, 18, 37, 48, 52, 0, 97, 75, 77, 66, 51, 95, 94, 10, 0, 82, 24, 54, 4, 0, 19, 68, 96, 1, 81, 0, 28, 70, 89, 13, 80, 86, 21, 0, 7, 29, 71, 39, 16, 59, 0, 33, 74, 91, 0, 43, 90, 45, 47, 0, 40, 62, 69, 0, 36, 31, 67, 2, 49, 93, 0, 12, 0, 87, 0, 98, 0, 79, 0, 0, 0, 0]"
"[20, 94, 77, 84, 27, 86, 23, 0, 65, 57, 46, 56, 93, 70, 62, 59, 0, 22, 72, 39, 98, 90, 43, 26, 15, 79, 0, 38, 10, 2, 73, 29, 0, 3, 95, 88, 61, 100, 68, 4, 0, 74, 53, 21, 51, 33, 0, 82, 99, 7, 67, 31, 0, 48, 11, 47, 17, 91, 36, 41, 87, 0, 30, 40, 83, 1, 54, 12, 6, 35, 0, 42, 78, 52, 37, 19, 0, 80, 44, 89, 66, 50, 55, 16, 0, 69, 14, 9, 60, 96, 58, 8, 0, 92, 64, 63, 0, 45, 34, 81, 75, 25, 0, 97, 24, 71, 85, 32, 49, 0, 28, 76, 0, 5, 18, 0, 13, 0, 0, 0, 0, 0, 0]"
"[99, 23, 6, 13, 2, 41, 71, 59, 0, 28, 80, 100, 78, 93, 74, 42, 0, 52, 61, 49, 79, 11, 31, 53, 60, 0, 5, 64, 94, 17, 16, 90, 0, 57, 38, 1, 21, 37, 3, 18, 0, 8, 62, 22, 76, 29, 0, 51, 58, 91, 56, 24, 84, 0, 95, 43, 97, 40, 19, 75, 0, 46, 30, 50, 86, 33, 4, 88, 85, 0, 63, 82, 65, 70, 9, 34, 0, 10, 67, 25, 66, 26, 72, 98, 0, 77, 83, 45, 12, 0, 73, 44, 7, 87, 0, 89, 36, 39, 15, 0, 48, 20, 32, 92, 96, 0, 27, 68, 55, 54, 0, 47, 81, 35, 0, 14, 0, 69, 0, 0, 0, 0, 0]"
"[33, 61, 3, 51, 97, 50, 64, 74, 0, 59, 20, 25, 19, 72, 14, 82, 0, 22, 76, 81, 58, 7, 99, 48, 27, 0, 41, 9, 2, 75, 42, 47, 0, 77, 70, 60, 15, 78, 0, 32, 57, 23, 100, 71, 0, 31, 37, 8, 65, 86, 6, 84, 0, 16, 40, 44, 88, 52, 56, 54, 13, 34, 0, 49, 93, 35, 98, 87, 90, 0, 1, 4, 5, 21, 43, 92, 38, 0, 83, 96, 45, 53, 89, 79, 62, 55, 0, 85, 28, 26, 29, 10, 36, 0, 80, 17, 67, 11, 0, 46, 30, 69, 18, 95, 0, 94, 68, 66, 91, 0, 12, 63, 39, 73, 24, 0, 0, 0, 0, 0, 0, 0, 0]"
"[5, 80, 8, 78, 85, 58, 46, 0, 4, 29, 43, 81, 22, 0, 10, 9, 99, 38, 94, 3, 51, 20, 0, 13, 15, 26, 53, 45, 30, 0, 25, 54, 75, 50, 28, 0, 89, 47, 90, 57, 2, 93, 0, 14, 18, 68, 39, 11, 74, 0, 49, 42, 96, 48, 35, 100, 59, 0, 55, 21, 79, 63, 98, 0, 40, 70, 1, 44, 86, 6, 16, 62, 0, 92, 56, 31, 37, 36, 32, 0, 67, 97, 23, 0, 19, 65, 83, 76, 0, 73, 71, 95, 61, 0, 66, 88, 91, 60, 0, 72, 27, 24, 52, 64, 0, 82, 77, 84, 17, 7, 0, 34, 41, 12, 0, 69, 33, 0, 87, 0, 0, 0, 0]"
"[67, 50, 74, 5, 30, 99, 0, 57, 20, 77, 37, 96, 84, 0, 42, 33, 85, 78, 43, 87, 12, 40, 0, 56, 38, 65, 100, 46, 76, 82, 0, 23, 34, 81, 3, 24, 83, 27, 0, 45, 52, 7, 36, 28, 39, 0, 66, 91, 15, 53, 63, 26, 59, 54, 0, 21, 19, 47, 64, 25, 10, 31, 0, 4, 29, 70, 44, 6, 97, 0, 72, 8, 62, 16, 95, 90, 68, 93, 0, 58, 17, 55, 94, 11, 79, 51, 0, 18, 69, 14, 41, 32, 0, 9, 13, 1, 0, 92, 73, 2, 0, 98, 35, 49, 0, 48, 61, 0, 71, 0, 60, 22, 0, 89, 75, 88, 0, 86, 80, 0, 0, 0, 0]"
"[75, 10, 60, 27, 86, 51, 0, 37, 68, 13, 99, 76, 62, 12, 0, 87, 14, 43, 84, 94, 36, 3, 16, 0, 19, 70, 32, 90, 92, 81, 24, 35, 0, 91, 15, 39, 56, 80, 50, 0, 85, 53, 47, 57, 63, 0, 58, 20, 29, 72, 31, 0, 93, 41, 77, 26, 71, 82, 0, 8, 66, 67, 97, 88, 33, 46, 0, 96, 78, 6, 18, 44, 11, 0, 17, 28, 64, 49, 23, 30, 38, 0, 40, 9, 79, 55, 65, 0, 48, 69, 59, 2, 100, 22, 0, 83, 73, 45, 21, 0, 25, 98, 34, 0, 52, 61, 7, 0, 74, 0, 5, 42, 0, 89, 1, 4, 0, 95, 0, 54, 0, 0, 0]"
"[23, 89, 11, 62, 93, 24, 12, 0, 29, 49, 70, 71, 53, 13, 81, 2, 87, 0, 18, 98, 32, 55, 83, 91, 0, 17, 73, 16, 76, 78, 0, 68, 96, 22, 69, 25, 15, 99, 0, 90, 72, 39, 37, 34, 44, 57, 0, 5, 33, 31, 65, 28, 0, 61, 75, 47, 46, 82, 60, 21, 52, 77, 74, 0, 14, 50, 9, 10, 48, 41, 26, 0, 79, 45, 64, 100, 6, 94, 92, 0, 8, 27, 56, 40, 0, 54, 38, 86, 36, 4, 0, 35, 85, 0, 66, 58, 67, 51, 0, 7, 59, 20, 0, 30, 63, 84, 19, 0, 1, 43, 97, 80, 0, 95, 88, 3, 42, 0, 0, 0, 0, 0, 0]"
"[24, 46, 48, 1, 85, 2, 54, 0, 41, 31, 94, 49, 8, 83, 0, 33, 76, 74, 60, 100, 97, 72, 0, 27, 99, 13, 69, 70, 0, 40, 4, 47, 3, 71, 15, 44, 0, 90, 73, 45, 66, 14, 82, 6, 0, 29, 39, 20, 88, 92, 42, 0, 87, 84, 50, 30, 26, 18, 0, 53, 67, 77, 96, 51, 80, 38, 21, 0, 68, 98, 86, 34, 0, 65, 43, 22, 0, 93, 35, 28, 89, 10, 0, 75, 57, 91, 37, 9, 95, 0, 23, 59, 25, 55, 19, 58, 79, 62, 52, 64, 0, 7, 16, 17, 32, 36, 0, 63, 81, 12, 0, 5, 61, 56, 0, 78, 11, 0, 0, 0, 0, 0, 0]"
"[49, 2, 93, 96, 85, 87, 19, 59, 0, 40, 15, 78, 26, 79, 22, 31, 0, 18, 10, 82, 50, 29, 0, 65, 17, 54, 77, 43, 9, 57, 71, 0, 6, 80, 46, 64, 94, 16, 86, 7, 60, 55, 0, 37, 84, 91, 81, 42, 30, 62, 0, 13, 97, 35, 89, 48, 32, 0, 90, 61, 41, 70, 47, 5, 27, 0, 4, 83, 44, 34, 51, 12, 0, 69, 99, 24, 33, 8, 92, 0, 36, 63, 72, 88, 58, 0, 45, 98, 76, 28, 75, 53, 0, 100, 23, 25, 38, 39, 1, 0, 67, 73, 56, 74, 52, 0, 95, 20, 11, 21, 0, 14, 68, 3, 0, 66, 0, 0, 0, 0, 0, 0, 0]"
"[5, 17, 54, 3, 37, 96, 20, 59, 0, 84, 39, 93, 9, 61, 64, 31, 0, 100, 21, 99, 55, 14, 0, 48, 2, 15, 56, 58, 77, 51, 97, 0, 86, 90, 81, 98, 53, 76, 79, 0, 89, 43, 49, 50, 70, 8, 19, 23, 0, 13, 1, 95, 47, 52, 28, 25, 0, 29, 34, 69, 57, 32, 46, 0, 27, 78, 18, 62, 38, 10, 42, 0, 67, 71, 12, 60, 4, 0, 92, 36, 35, 0, 63, 87, 26, 73, 66, 75, 0, 33, 72, 82, 0, 85, 83, 65, 11, 40, 0, 16, 41, 7, 91, 0, 45, 24, 94, 0, 6, 80, 22, 0, 68, 74, 0, 44, 88, 0, 30, 0, 0, 0, 0]"
"[77, 48, 60, 67, 23, 69, 47, 32, 29, 0, 1, 39, 90, 33, 73, 22, 14, 6, 0, 26, 56, 91, 19, 61, 42, 0, 44, 2, 92, 7, 45, 12, 31, 72, 0, 85, 15, 58, 70, 52, 10, 0, 63, 82, 36, 18, 46, 89, 9, 0, 53, 83, 20, 74, 27, 54, 0, 21, 5, 59, 98, 88, 78, 75, 100, 3, 0, 24, 28, 49, 87, 65, 4, 0, 71, 95, 37, 25, 81, 0, 41, 50, 17, 68, 0, 35, 99, 76, 16, 0, 64, 30, 43, 66, 0, 62, 79, 8, 38, 0, 34, 80, 40, 55, 0, 11, 51, 93, 0, 97, 13, 57, 0, 86, 94, 96, 0, 84, 0, 0, 0, 0, 0]"
"[91, 43, 81, 97, 89, 60, 86, 0, 42, 73, 39, 46, 71, 29, 90, 34, 0, 19, 59, 62, 83, 72, 61, 94, 0, 11, 55, 15, 87, 24, 21, 0, 49, 18, 77, 57, 17, 41, 0, 25, 28, 35, 12, 74, 6, 93, 80, 53, 0, 3, 1, 88, 100, 0, 4, 54, 9, 99, 5, 0, 20, 76, 70, 65, 27, 44, 95, 32, 56, 0, 33, 7, 79, 23, 96, 64, 0, 69, 67, 14, 98, 85, 16, 10, 0, 26, 82, 68, 30, 0, 92, 66, 45, 13, 78, 0, 58, 75, 8, 0, 47, 51, 36, 37, 50, 52, 0, 40, 38, 84, 63, 0, 48, 0, 2, 31, 22, 0, 0, 0, 0, 0, 0]"
"[93, 88, 42, 50, 25, 23, 29, 77, 0, 43, 32, 13, 71, 47, 0, 63, 49, 66, 85, 56, 24, 11, 35, 74, 0, 4, 45, 60, 28, 39, 98, 0, 53, 18, 69, 92, 91, 95, 0, 94, 96, 27, 17, 41, 21, 44, 65, 0, 1, 100, 83, 38, 0, 59, 8, 62, 61, 15, 3, 73, 0, 84, 55, 14, 57, 87, 86, 0, 48, 22, 20, 81, 0, 78, 76, 82, 89, 34, 0, 67, 70, 26, 75, 40, 0, 46, 64, 6, 72, 97, 0, 51, 33, 36, 0, 80, 99, 52, 5, 0, 58, 12, 31, 7, 0, 79, 30, 2, 0, 16, 37, 68, 0, 90, 9, 10, 54, 0, 19, 0, 0, 0, 0]"
"[6, 65, 31, 93, 15, 16, 27, 51, 0, 1, 23, 57, 96, 28, 98, 91, 0, 56, 44, 47, 94, 26, 100, 0, 32, 90, 74, 10, 73, 76, 24, 64, 0, 33, 79, 89, 69, 40, 71, 48, 0, 70, 59, 25, 7, 2, 85, 82, 0, 83, 68, 66, 3, 46, 17, 45, 5, 0, 9, 61, 36, 21, 92, 35, 34, 0, 88, 84, 38, 60, 62, 86, 81, 77, 0, 78, 19, 80, 63, 55, 53, 30, 0, 97, 41, 37, 8, 22, 52, 49, 0, 99, 58, 29, 0, 75, 95, 13, 39, 18, 87, 0, 4, 72, 50, 11, 14, 0, 54, 43, 0, 42, 20, 12, 0, 67, 0, 0, 0, 0, 0, 0, 0]"
"[36, 29, 96, 99, 49, 62, 78, 0, 7, 92, 4, 67, 74, 56, 0, 8, 40, 25, 82, 46, 5, 75, 0, 34, 43, 38, 42, 72, 71, 73, 30, 0, 41, 98, 24, 53, 77, 10, 15, 19, 0, 87, 47, 28, 63, 85, 0, 57, 86, 58, 21, 68, 2, 55, 84, 37, 0, 89, 91, 80, 11, 1, 26, 0, 81, 23, 97, 35, 44, 64, 95, 0, 6, 93, 65, 16, 69, 14, 0, 27, 39, 83, 61, 0, 50, 54, 22, 12, 59, 13, 0, 94, 70, 60, 52, 0, 17, 51, 48, 0, 33, 66, 0, 88, 3, 18, 79, 0, 90, 9, 31, 0, 45, 32, 20, 76, 0, 100, 0, 0, 0, 0, 0]"
"[71, 93, 41, 57, 86, 0, 98, 61, 59, 8, 5, 80, 0, 58, 97, 9, 34, 37, 78, 0, 7, 60, 91, 29, 15, 77, 51, 83, 0, 63, 12, 39, 72, 17, 44, 22, 33, 0, 67, 62, 69, 56, 46, 82, 0, 94, 49, 90, 30, 52, 32, 10, 92, 0, 36, 70, 20, 89, 84, 0, 53, 85, 88, 35, 0, 3, 87, 40, 65, 96, 2, 0, 27, 73, 43, 54, 42, 79, 55, 0, 31, 18, 64, 24, 0, 47, 45, 16, 95, 1, 0, 11, 100, 26, 75, 99, 28, 0, 38, 68, 48, 0, 50, 76, 66, 4, 25, 0, 14, 23, 0, 21, 74, 19, 0, 13, 81, 6, 0, 0, 0, 0, 0]"
"[95, 73, 32, 64, 11, 78, 53, 22, 0, 17, 91, 68, 74, 66, 50, 0, 84, 81, 1, 27, 75, 47, 30, 0, 4, 70, 13, 92, 59, 9, 98, 86, 0, 5, 93, 63, 21, 14, 89, 36, 58, 0, 94, 82, 10, 40, 51, 0, 19, 100, 46, 42, 31, 44, 0, 39, 48, 29, 72, 8, 0, 55, 33, 26, 35, 67, 97, 0, 3, 96, 28, 71, 62, 0, 6, 56, 15, 41, 69, 0, 99, 45, 24, 65, 34, 38, 0, 18, 60, 85, 90, 23, 25, 0, 88, 76, 87, 16, 0, 79, 2, 61, 49, 0, 83, 54, 77, 80, 0, 43, 52, 12, 0, 37, 20, 0, 7, 0, 57, 0, 0, 0, 0]"
"[83, 21, 58, 75, 99, 1, 7, 43, 13, 0, 46, 48, 33, 42, 63, 19, 5, 96, 0, 32, 38, 69, 28, 34, 89, 61, 0, 57, 100, 41, 15, 8, 0, 86, 40, 24, 94, 30, 80, 39, 27, 0, 52, 17, 62, 0, 87, 56, 54, 77, 0, 2, 55, 91, 22, 78, 0, 95, 44, 35, 88, 0, 20, 93, 31, 81, 25, 60, 0, 47, 23, 72, 29, 51, 0, 82, 10, 84, 9, 73, 67, 36, 0, 14, 50, 71, 98, 53, 0, 66, 4, 45, 64, 0, 49, 76, 16, 6, 0, 65, 26, 97, 3, 0, 59, 37, 18, 0, 90, 68, 85, 0, 11, 74, 92, 0, 79, 70, 0, 12, 0, 0, 0]"
"[51, 14, 10, 73, 76, 17, 94, 29, 21, 0, 8, 4, 33, 37, 96, 43, 0, 67, 52, 39, 19, 30, 34, 36, 1, 98, 0, 7, 20, 99, 97, 77, 57, 0, 66, 54, 35, 87, 55, 6, 0, 56, 60, 59, 41, 68, 63, 71, 13, 0, 70, 9, 62, 22, 89, 95, 42, 27, 46, 0, 85, 49, 24, 26, 88, 40, 83, 0, 58, 82, 31, 16, 38, 100, 0, 65, 78, 53, 47, 72, 12, 25, 0, 5, 69, 23, 32, 45, 50, 28, 0, 3, 61, 2, 74, 0, 81, 80, 64, 84, 44, 0, 48, 90, 75, 92, 0, 15, 86, 93, 0, 91, 79, 11, 0, 18, 0, 0, 0, 0, 0, 0, 0]"
"[52, 47, 6, 80, 8, 81, 83, 33, 1, 0, 67, 49, 42, 63, 58, 28, 62, 4, 64, 0, 20, 9, 69, 39, 3, 41, 21, 51, 43, 0, 56, 87, 75, 57, 30, 55, 0, 38, 34, 37, 61, 16, 53, 13, 0, 59, 24, 10, 77, 48, 7, 0, 84, 40, 91, 5, 32, 74, 45, 0, 98, 88, 89, 29, 31, 0, 44, 73, 18, 76, 93, 78, 0, 70, 14, 90, 82, 71, 95, 2, 0, 23, 15, 97, 79, 94, 0, 54, 99, 72, 0, 19, 35, 96, 0, 66, 85, 22, 11, 0, 100, 50, 12, 60, 0, 92, 68, 26, 25, 46, 0, 36, 86, 65, 0, 27, 17, 0, 0, 0, 0, 0, 0]"
