"[40, 15, 3, 10, 92, 30, 13, 59, 65, 0, 77, 62, 14, 86, 66, 43, 88, 0, 57, 87, 55, 69, 61, 95, 99, 0, 85, 23, 29, 81, 73, 75, 0, 6, 49, 58, 32, 20, 24, 56, 71, 0, 1, 74, 2, 70, 22, 47, 38, 0, 76, 37, 98, 96, 82, 68, 89, 0, 79, 36, 100, 33, 94, 28, 19, 0, 52, 39, 83, 25, 0, 9, 80, 5, 44, 53, 64, 42, 7, 0, 27, 50, 51, 34, 17, 48, 90, 0, 93, 63, 41, 45, 0, 12, 91, 11, 31, 8, 0, 97, 84, 78, 0, 35, 67, 16, 21, 0, 54, 46, 0, 18, 26, 60, 4, 72, 0, 0, 0, 0, 0, 0, 0]"
"[48, 89, 69, 32, 95, 33, 15, 17, 0, 68, 82, 44, 81, 77, 5, 20, 14, 0, 30, 21, 19, 8, 49, 70, 0, 78, 91, 99, 96, 29, 64, 63, 22, 0, 41, 83, 46, 37, 80, 31, 0, 58, 55, 60, 45, 0, 54, 27, 39, 85, 88, 50, 0, 36, 10, 9, 100, 84, 12, 2, 93, 40, 98, 0, 86, 72, 43, 4, 71, 47, 3, 0, 94, 53, 42, 26, 90, 34, 0, 62, 57, 61, 1, 56, 24, 0, 51, 87, 13, 35, 75, 0, 67, 66, 92, 11, 0, 97, 74, 65, 52, 76, 0, 38, 59, 23, 0, 28, 7, 18, 0, 73, 79, 0, 6, 25, 16, 0, 0, 0, 0, 0, 0]"
"[96, 8, 70, 82, 50, 6, 0, 86, 78, 95, 42, 26, 12, 0, 13, 93, 84, 77, 97, 98, 1, 52, 72, 0, 11, 28, 39, 62, 32, 68, 0, 37, 44, 87, 43, 27, 0, 61, 59, 48, 10, 64, 0, 19, 36, 83, 65, 71, 17, 51, 35, 0, 60, 29, 53, 55, 99, 0, 73, 45, 58, 20, 25, 33, 0, 46, 54, 75, 9, 38, 0, 5, 85, 2, 0, 81, 74, 57, 18, 30, 56, 0, 47, 15, 66, 94, 100, 40, 63, 91, 0, 22, 23, 89, 79, 41, 0, 16, 69, 90, 4, 76, 24, 0, 3, 34, 80, 7, 0, 14, 49, 88, 0, 67, 92, 0, 31, 21, 0, 0, 0, 0, 0]"
"[63, 47, 7, 75, 0, 48, 52, 4, 10, 85, 3, 50, 98, 0, 73, 59, 60, 44, 23, 40, 0, 26, 62, 24, 37, 87, 80, 0, 45, 99, 68, 27, 56, 46, 35, 5, 0, 21, 54, 29, 92, 20, 100, 0, 77, 15, 65, 67, 70, 94, 64, 0, 34, 53, 96, 28, 2, 32, 17, 91, 74, 0, 81, 69, 13, 11, 97, 0, 93, 41, 57, 33, 25, 49, 72, 0, 31, 58, 61, 71, 0, 9, 84, 55, 51, 0, 89, 6, 19, 36, 43, 0, 90, 8, 38, 18, 12, 0, 82, 78, 86, 1, 66, 16, 83, 0, 76, 88, 22, 95, 30, 0, 42, 14, 0, 39, 79, 0, 0, 0, 0, 0, 0]"
"[38, 28, 70, 12, 48, 52, 0, 9, 53, 63, 23, 57, 15, 83, 92, 65, 72, 0, 30, 76, 55, 73, 20, 25, 0, 44, 88, 1, 64, 50, 8, 0, 97, 75, 77, 66, 51, 95, 94, 10, 0, 27, 5, 56, 78, 60, 6, 0, 61, 85, 100, 32, 14, 84, 3, 58, 17, 0, 99, 22, 46, 42, 81, 0, 35, 18, 37, 41, 0, 19, 68, 96, 11, 54, 4, 0, 82, 24, 62, 26, 0, 34, 13, 80, 86, 47, 0, 89, 71, 39, 16, 59, 21, 0, 7, 29, 74, 91, 0, 33, 98, 69, 0, 40, 31, 67, 2, 49, 93, 0, 43, 36, 79, 0, 90, 45, 0, 87, 0, 0, 0, 0, 0]"
"[20, 94, 84, 27, 41, 23, 79, 0, 65, 57, 46, 56, 93, 70, 62, 59, 0, 38, 10, 2, 73, 29, 0, 3, 95, 88, 77, 36, 61, 100, 4, 0, 22, 72, 39, 98, 90, 43, 26, 15, 0, 53, 21, 51, 33, 0, 48, 11, 47, 17, 91, 66, 50, 55, 16, 0, 74, 80, 44, 89, 67, 31, 0, 30, 40, 83, 1, 54, 12, 58, 8, 0, 78, 52, 37, 6, 35, 0, 99, 7, 24, 81, 75, 25, 0, 82, 34, 87, 0, 92, 64, 63, 0, 42, 69, 14, 9, 60, 96, 0, 45, 86, 0, 97, 28, 71, 19, 0, 5, 18, 85, 32, 68, 0, 13, 76, 49, 0, 0, 0, 0, 0, 0]"
"[38, 23, 6, 13, 2, 41, 71, 59, 0, 52, 61, 49, 79, 11, 31, 53, 60, 0, 30, 50, 86, 33, 40, 19, 75, 0, 28, 80, 100, 78, 93, 29, 0, 63, 46, 25, 47, 66, 26, 72, 98, 0, 5, 64, 94, 17, 16, 90, 74, 0, 10, 99, 1, 37, 3, 18, 0, 57, 67, 21, 91, 56, 24, 0, 95, 43, 97, 4, 7, 85, 0, 51, 8, 22, 83, 45, 84, 0, 82, 14, 87, 0, 62, 76, 34, 42, 0, 58, 77, 44, 88, 12, 0, 65, 70, 35, 92, 96, 0, 73, 36, 39, 15, 0, 89, 9, 54, 0, 48, 20, 32, 0, 27, 68, 55, 0, 81, 0, 69, 0, 0, 0, 0]"
"[41, 9, 2, 25, 19, 72, 14, 82, 0, 33, 61, 3, 51, 97, 50, 64, 74, 0, 22, 76, 81, 58, 7, 100, 71, 0, 59, 20, 75, 42, 0, 37, 8, 65, 86, 0, 32, 57, 23, 99, 48, 27, 0, 1, 4, 5, 21, 43, 92, 0, 31, 93, 40, 44, 60, 15, 78, 0, 16, 70, 56, 54, 13, 6, 55, 0, 77, 35, 88, 98, 87, 24, 0, 83, 45, 52, 53, 89, 79, 90, 84, 0, 49, 80, 96, 67, 62, 0, 85, 28, 26, 29, 10, 18, 95, 0, 46, 17, 30, 69, 36, 47, 0, 94, 68, 66, 91, 11, 34, 0, 12, 63, 39, 73, 0, 38, 0, 0, 0, 0, 0, 0, 0]"
"[25, 54, 99, 38, 94, 3, 51, 0, 5, 80, 8, 78, 85, 58, 46, 0, 29, 43, 81, 22, 0, 4, 18, 47, 90, 57, 2, 93, 0, 89, 11, 74, 20, 0, 10, 67, 97, 50, 61, 0, 40, 70, 68, 48, 39, 91, 98, 0, 92, 19, 82, 7, 0, 13, 15, 26, 53, 45, 30, 0, 21, 79, 63, 62, 32, 0, 14, 9, 96, 35, 28, 0, 49, 42, 75, 23, 0, 55, 65, 83, 86, 16, 0, 73, 71, 95, 100, 59, 0, 66, 88, 60, 0, 56, 31, 6, 36, 0, 1, 44, 52, 64, 76, 0, 72, 27, 24, 41, 12, 0, 34, 0, 69, 33, 37, 17, 0, 77, 84, 0, 87, 0, 0]"
"[67, 50, 74, 5, 30, 99, 0, 42, 33, 85, 78, 43, 87, 12, 39, 0, 57, 20, 77, 37, 96, 0, 72, 8, 62, 16, 28, 90, 68, 93, 0, 38, 34, 100, 46, 76, 82, 0, 56, 23, 65, 81, 3, 24, 84, 0, 21, 91, 15, 53, 6, 25, 31, 0, 45, 52, 7, 36, 40, 0, 66, 47, 70, 64, 10, 97, 0, 4, 19, 98, 44, 63, 26, 27, 0, 58, 17, 55, 94, 14, 79, 51, 83, 59, 0, 18, 29, 48, 61, 35, 54, 0, 69, 11, 95, 0, 9, 13, 41, 32, 0, 71, 49, 0, 92, 73, 2, 1, 0, 89, 22, 0, 60, 0, 75, 88, 0, 86, 80, 0, 0, 0, 0]"
"[75, 10, 60, 32, 27, 86, 51, 0, 19, 70, 49, 92, 81, 24, 35, 0, 37, 68, 13, 99, 26, 22, 0, 40, 54, 1, 4, 55, 65, 63, 0, 91, 15, 39, 56, 80, 50, 0, 17, 28, 64, 90, 94, 36, 16, 0, 87, 14, 43, 84, 72, 21, 3, 12, 0, 93, 41, 20, 29, 76, 62, 0, 85, 53, 47, 57, 0, 58, 77, 31, 0, 96, 78, 6, 18, 44, 11, 0, 8, 66, 97, 88, 71, 82, 0, 83, 74, 7, 0, 25, 67, 2, 33, 46, 0, 69, 59, 42, 100, 34, 0, 73, 45, 98, 0, 48, 61, 23, 30, 38, 0, 9, 79, 0, 52, 5, 0, 89, 0, 95, 0, 0, 0]"
"[23, 89, 11, 62, 93, 24, 80, 0, 29, 49, 70, 71, 53, 13, 81, 2, 87, 0, 79, 45, 64, 100, 6, 94, 92, 0, 17, 16, 39, 76, 78, 91, 0, 18, 98, 32, 55, 83, 0, 90, 73, 50, 9, 10, 44, 0, 75, 47, 46, 82, 60, 21, 52, 77, 74, 0, 5, 33, 69, 65, 99, 57, 0, 61, 27, 56, 40, 41, 26, 0, 68, 96, 22, 25, 15, 28, 0, 8, 66, 58, 67, 51, 0, 72, 38, 86, 37, 34, 48, 0, 14, 35, 36, 4, 0, 54, 31, 59, 20, 12, 0, 30, 85, 19, 0, 7, 88, 84, 0, 43, 97, 3, 42, 0, 1, 95, 0, 63, 0, 0, 0, 0, 0]"
"[65, 4, 47, 86, 26, 18, 0, 24, 46, 48, 1, 85, 2, 54, 0, 27, 99, 13, 69, 70, 0, 53, 67, 3, 71, 15, 44, 0, 41, 31, 94, 49, 8, 83, 0, 33, 76, 74, 60, 100, 97, 72, 0, 29, 39, 88, 92, 42, 0, 90, 73, 45, 66, 14, 82, 6, 0, 40, 77, 98, 12, 38, 21, 0, 68, 43, 22, 80, 0, 87, 20, 7, 16, 17, 79, 32, 62, 0, 93, 35, 50, 28, 30, 34, 0, 75, 57, 84, 91, 89, 10, 64, 0, 23, 59, 25, 55, 61, 58, 52, 95, 0, 5, 19, 37, 9, 0, 78, 11, 56, 36, 0, 96, 51, 0, 63, 81, 0, 0, 0, 0, 0, 0]"
"[49, 2, 93, 96, 85, 87, 19, 59, 0, 61, 82, 91, 50, 31, 0, 65, 17, 64, 94, 16, 86, 7, 12, 32, 0, 84, 41, 70, 47, 92, 27, 0, 40, 15, 78, 26, 79, 22, 0, 6, 80, 46, 44, 34, 51, 71, 0, 37, 45, 72, 81, 42, 29, 62, 0, 10, 43, 9, 57, 60, 55, 0, 18, 83, 77, 28, 75, 30, 0, 4, 63, 8, 5, 0, 90, 69, 99, 24, 33, 88, 58, 0, 54, 67, 73, 76, 3, 38, 48, 1, 0, 97, 35, 89, 21, 0, 13, 95, 20, 11, 39, 0, 36, 98, 14, 68, 56, 74, 53, 52, 0, 100, 23, 25, 0, 66, 0, 0, 0, 0, 0, 0, 0]"
"[84, 93, 54, 3, 37, 96, 20, 31, 0, 5, 17, 49, 50, 64, 59, 0, 86, 15, 34, 81, 98, 53, 76, 79, 0, 100, 21, 99, 55, 14, 0, 48, 2, 56, 58, 77, 51, 97, 0, 39, 9, 61, 65, 94, 40, 0, 89, 43, 85, 70, 24, 8, 23, 0, 13, 1, 95, 47, 52, 25, 0, 90, 18, 62, 57, 32, 46, 0, 29, 27, 78, 69, 73, 66, 75, 0, 67, 71, 12, 60, 4, 28, 0, 92, 16, 41, 6, 10, 42, 0, 63, 87, 26, 80, 22, 82, 0, 33, 72, 11, 0, 45, 36, 35, 0, 38, 68, 74, 0, 83, 44, 88, 0, 7, 91, 0, 19, 0, 30, 0, 0, 0, 0]"
"[77, 48, 60, 67, 23, 69, 47, 32, 29, 0, 26, 56, 91, 19, 61, 42, 0, 1, 15, 92, 7, 45, 14, 6, 0, 44, 2, 90, 33, 73, 22, 12, 31, 0, 71, 5, 43, 75, 100, 3, 0, 85, 36, 58, 70, 52, 10, 0, 63, 39, 25, 18, 46, 89, 9, 0, 53, 82, 37, 40, 55, 66, 0, 21, 95, 30, 88, 0, 35, 50, 17, 68, 54, 4, 0, 64, 59, 98, 93, 38, 0, 41, 24, 20, 74, 27, 65, 0, 83, 28, 49, 87, 72, 0, 34, 86, 94, 96, 16, 0, 62, 79, 8, 78, 0, 11, 51, 84, 0, 80, 99, 57, 0, 97, 81, 0, 13, 76, 0, 0, 0, 0, 0]"
"[91, 43, 81, 97, 72, 90, 86, 0, 19, 42, 73, 83, 89, 60, 100, 0, 49, 62, 4, 77, 71, 88, 61, 94, 0, 59, 39, 46, 29, 93, 21, 0, 18, 1, 57, 17, 34, 0, 3, 65, 27, 6, 24, 80, 53, 0, 28, 35, 12, 74, 87, 84, 23, 32, 56, 0, 11, 55, 15, 7, 79, 63, 22, 0, 25, 20, 76, 70, 38, 95, 0, 33, 26, 82, 44, 68, 41, 0, 69, 67, 14, 98, 85, 16, 9, 99, 5, 0, 92, 66, 45, 54, 0, 58, 75, 8, 13, 78, 10, 0, 47, 51, 36, 37, 50, 52, 0, 40, 96, 64, 0, 48, 30, 0, 2, 31, 0, 0, 0, 0, 0, 0, 0]"
"[43, 32, 64, 70, 26, 75, 40, 3, 73, 0, 93, 88, 18, 50, 25, 23, 29, 77, 0, 53, 42, 13, 71, 47, 0, 63, 49, 66, 85, 56, 24, 11, 35, 74, 0, 1, 100, 83, 38, 0, 4, 45, 17, 41, 28, 39, 98, 86, 0, 94, 96, 27, 82, 21, 44, 65, 0, 84, 55, 14, 57, 87, 0, 48, 60, 22, 20, 81, 0, 8, 62, 15, 36, 34, 0, 67, 61, 89, 0, 59, 76, 33, 72, 0, 78, 58, 12, 99, 52, 0, 51, 6, 5, 0, 46, 97, 0, 80, 69, 92, 91, 95, 0, 16, 31, 7, 0, 79, 30, 54, 0, 90, 9, 10, 2, 0, 37, 68, 0, 19, 0, 0, 0]"
"[6, 65, 31, 93, 34, 0, 32, 90, 10, 73, 76, 24, 64, 0, 1, 23, 57, 96, 28, 15, 98, 82, 0, 78, 19, 80, 63, 55, 53, 49, 0, 9, 61, 36, 25, 7, 2, 85, 27, 51, 0, 97, 41, 37, 8, 22, 35, 52, 30, 0, 56, 84, 68, 66, 3, 46, 17, 5, 0, 70, 59, 89, 69, 40, 71, 48, 0, 99, 58, 74, 29, 12, 0, 33, 79, 26, 100, 0, 88, 42, 38, 60, 62, 45, 0, 4, 95, 21, 16, 91, 0, 75, 47, 94, 43, 0, 83, 44, 81, 87, 0, 54, 39, 18, 77, 0, 72, 50, 11, 14, 67, 0, 20, 92, 13, 0, 86, 0, 0, 0, 0, 0, 0]"
"[34, 91, 80, 11, 1, 71, 73, 30, 0, 36, 29, 96, 99, 49, 62, 78, 0, 8, 40, 25, 82, 46, 5, 75, 0, 7, 92, 4, 67, 74, 56, 0, 87, 47, 24, 53, 77, 10, 15, 19, 0, 89, 45, 32, 72, 20, 26, 0, 57, 86, 2, 59, 76, 13, 37, 0, 81, 41, 98, 93, 65, 16, 69, 95, 0, 43, 38, 94, 83, 61, 0, 23, 97, 35, 44, 64, 0, 6, 58, 90, 3, 18, 52, 14, 0, 27, 39, 66, 0, 17, 70, 51, 0, 88, 60, 31, 48, 0, 50, 54, 22, 21, 68, 55, 85, 0, 33, 28, 63, 79, 84, 0, 42, 9, 0, 12, 100, 0, 0, 0, 0, 0, 0]"
"[71, 93, 41, 57, 88, 2, 0, 98, 61, 59, 8, 46, 37, 78, 0, 58, 97, 9, 34, 82, 33, 0, 7, 60, 91, 29, 15, 77, 51, 80, 0, 67, 3, 87, 40, 18, 86, 92, 0, 36, 70, 20, 22, 84, 0, 63, 12, 39, 72, 17, 44, 32, 10, 0, 94, 62, 69, 56, 52, 55, 0, 31, 65, 96, 83, 0, 53, 85, 95, 35, 0, 27, 11, 45, 16, 64, 23, 0, 38, 100, 26, 75, 99, 28, 0, 49, 90, 54, 42, 5, 0, 47, 30, 14, 79, 0, 73, 43, 66, 89, 1, 25, 0, 50, 76, 81, 6, 24, 0, 13, 4, 0, 21, 74, 19, 0, 68, 48, 0, 0, 0, 0, 0]"
"[39, 18, 57, 23, 25, 0, 84, 81, 1, 68, 66, 50, 0, 17, 91, 74, 27, 40, 51, 0, 4, 100, 10, 14, 75, 47, 30, 0, 94, 63, 21, 24, 71, 89, 36, 58, 0, 95, 73, 32, 56, 78, 53, 22, 0, 5, 93, 28, 65, 87, 62, 0, 19, 82, 92, 59, 9, 98, 44, 0, 55, 33, 26, 35, 46, 72, 8, 86, 80, 0, 6, 48, 13, 11, 42, 31, 0, 3, 96, 2, 34, 38, 0, 70, 29, 64, 15, 41, 69, 0, 99, 45, 76, 97, 0, 88, 67, 20, 16, 0, 79, 54, 77, 0, 43, 61, 49, 0, 83, 60, 85, 90, 0, 37, 52, 12, 0, 7, 0, 0, 0, 0, 0]"
"[83, 21, 58, 75, 99, 1, 7, 43, 13, 0, 46, 23, 29, 51, 96, 0, 57, 100, 41, 15, 8, 0, 56, 17, 62, 27, 0, 87, 95, 44, 35, 63, 19, 5, 0, 52, 38, 69, 28, 34, 89, 61, 0, 48, 33, 42, 54, 77, 0, 86, 40, 24, 94, 30, 80, 39, 0, 47, 72, 4, 45, 64, 0, 32, 55, 91, 22, 78, 0, 2, 31, 37, 25, 60, 6, 0, 20, 93, 81, 53, 70, 0, 82, 10, 84, 9, 73, 67, 88, 36, 0, 49, 76, 16, 98, 0, 14, 50, 71, 3, 85, 0, 66, 12, 92, 0, 59, 26, 97, 18, 0, 90, 68, 0, 65, 79, 0, 11, 74, 0, 0, 0, 0]"
"[14, 10, 73, 76, 17, 40, 83, 0, 51, 54, 30, 55, 21, 0, 8, 4, 33, 37, 96, 43, 0, 66, 39, 19, 35, 34, 36, 1, 98, 0, 85, 49, 24, 26, 41, 68, 63, 71, 13, 0, 67, 7, 99, 97, 77, 57, 0, 56, 60, 59, 82, 88, 2, 74, 0, 52, 20, 80, 64, 84, 44, 0, 9, 62, 48, 47, 16, 94, 29, 0, 70, 22, 87, 6, 0, 58, 78, 53, 72, 12, 25, 0, 65, 31, 92, 0, 3, 23, 32, 45, 79, 93, 0, 5, 69, 15, 86, 50, 28, 0, 61, 75, 89, 95, 42, 18, 0, 81, 91, 11, 27, 46, 0, 90, 38, 100, 0, 0, 0, 0, 0, 0, 0]"
"[52, 47, 6, 80, 8, 81, 83, 33, 1, 0, 56, 87, 75, 57, 30, 51, 43, 0, 67, 49, 38, 34, 37, 28, 62, 4, 64, 0, 20, 9, 69, 39, 3, 41, 21, 72, 0, 44, 73, 18, 76, 93, 78, 0, 59, 24, 90, 82, 71, 53, 13, 0, 98, 88, 89, 29, 31, 0, 84, 70, 61, 16, 96, 94, 0, 42, 58, 97, 95, 55, 0, 40, 91, 5, 32, 74, 45, 0, 63, 23, 35, 79, 0, 54, 99, 0, 14, 10, 77, 48, 7, 0, 19, 15, 22, 11, 0, 66, 85, 36, 2, 0, 100, 92, 26, 25, 46, 0, 50, 12, 60, 0, 68, 65, 0, 27, 17, 0, 86, 0, 0, 0, 0]"
